Date,Tweet,Ticker,Score
2020-04-09,mcps ready house after months searching amazing house friend saved travilah elementary school travilahes guess what cell towers feet away school crime pray,T,0.4477379024028778
2020-04-09,watching show please dufus done magarally happen tuned thanks msnbc,T,-0.1409597992897033
2020-04-09,chrislhayes only koolaid drinkers what trump selling rest forget trump incompetence genocidal indifference lives were lost dollars spent save economy wear hazmat suit necessary vote,T,0.0177148878574371
2020-04-09,ingrahamangle collecting paycheck while hiding home keeps them spending another stay home useless bureaucrats,T,-0.3317030966281891
2020-04-09,implied volatility expiration maxpain options,T,-1.0714343786239624
2020-04-09,business easy correlate cellular data pandemics both dense populous areas thus confirmation exists however weird hypothetical situation believe randall data telecom,T,-1.0610049962997437
2020-04-09,cnnpolitics stop blaming congress safety nets being able feed income children family local state chronic problem solve something push govt debt lacks leadership budget,T,-0.5784969329833984
2020-04-09,croesush sunilkprasad danieltniles pumping decade sign inflation doesn make sense numbers show little inflation figure,T,-0.1343019306659698
2020-04-09,selling calls paid sold quick profit held little willl sure,T,0.8737598657608032
2020-04-09,joeysfromco weeks haven slept thursday nights looks happen tonight need detailed review data plan businesses open feds dumped into life support economy,T,-1.0666989088058472
2020-04-09,dell expects robust wireless capex growth,T,0.9223742485046388
2020-04-09,hmeisler curious what happens facets finance rely bond what yield possible loans does money move need move guess infinity dividend,T,0.4738455414772033
2020-04-09,carolina wealth advisors acquires,T,0.3293366134166717
2020-04-09,mitchellreports senatordurbin throw another green deal,T,0.908313512802124
2020-04-09,socksstevie maybe good dollars long term,T,0.9660394191741944
2020-04-09,socksstevie,T,-0.7162322998046875
2020-04-09,links entertainment mike take take notice,T,-0.07577645778656
2020-04-09,doing thing,T,0.2286342978477478
2020-04-09,bazcap face secular pressures subscription businesses hard kill look before into ground worst years substantial personally think years away business growth,T,-1.0773911476135254
2020-04-09,jwangark lately seems normal rational helicopter drops prints dollars lower rates prop economy mkts unemployed crisis took real bottom though seems accellerated,T,-0.8573373556137085
2020-04-09,longtexashedges didn wasn near term bullish think details matter idea generating bank reserves absorb first losses needs clarification,T,0.3878209888935089
2020-04-09,congress basically awol want pass bailouts thursdaythoughts half congress because,T,-0.6281446218490601
2020-04-09,commented stay home office psbwblcvtu,T,0.2113302797079086
2020-04-09,target,T,-1.0324450731277466
2020-04-09,relate,T,-0.2780955135822296
2020-04-09,uptrend moving average convergence divergence macd histogram crosses above signal line view odds indicators stockmarket technicalanalysis money daytrading news icwmxcujsi,T,0.9515771865844728
2020-04-09,prairieview partners sells,T,-0.679923415184021
2020-04-09,estimates telus analyst gufsrcvntm,T,-0.8466991186141968
2020-04-09,estimates telus analyst,T,-0.8466991186141968
2020-04-09,nickvrusso jimcramer exxonmobil,T,0.222910389304161
2020-04-09,allow away manipulation news create fakenews deception really says something about integrity what doing customers glad,T,-0.7536400556564331
2020-04-09,somebody needs adult conversation kevin cramer tell asshole face entitlements deducted paychecks those actually work living root cause trump break debt,T,-0.9192371368408204
2020-04-10,teenwolfsdad shadihamid because high skills multiple languages worlds highest capita terrible geography berlin paris possibly cyber online digital economy europe already sorry talking havent clue peace,T,-0.8568357229232788
2020-04-10,mike links entertainment take take notice,T,-0.0697390288114547
2020-04-10,laurenepowell corporate execs need dial back comp dial force capitalist blind folks being behind come medicare because corporate cuts corona,T,-0.9818891286849976
2020-04-10,years into firstnet square miles expanded coverage sure includes portable coverage public safety agencies police fire departments alone million devices,T,0.1168108955025672
2020-04-10,implied volatility expiration maxpain options,T,-1.0720466375350952
2020-04-10,obama administration repeatedly sought stockpile deficits dems trying blame,T,-0.6285563707351685
2020-04-10,nahhhh open find track live mtyuecnxsp,T,-0.0828113332390785
2020-04-10,doesn repthomasmassie potus election coming america serious need president represents mainst outsources jobs indians doubles national debt providing welfare wallstreet trump maga,T,-0.0987930223345756
2020-04-10,fuck democrats implemented first term decided give health insurance cartel instead neverbiden endtheoligarchy burnitdown cumsjyvvfc,T,-0.5245151519775391
2020-04-10,howardlindzon adamsinger case another,T,0.1709345579147339
2020-04-10,guessing disinfect anything trump name another rescue package,T,0.008048228919506
2020-04-10,disneyphish want fuel fire monetarily sovereign never creates forced into bankruptcy think those comes comes bills congress passes congress streets,T,0.4347721338272095
