Date,Tweet,Ticker,Score
2020-04-09,capital reiterates rating mcdonald,MCD,0.937260627746582
2020-04-09,mcdonald rating reiterated stifel nicolaus,MCD,0.5802819728851318
2020-04-09,mcdonald given target group,MCD,0.3571020066738128
2020-04-09,mcdonald lowered btig research,MCD,-1.02583110332489
2020-04-09,mcdonald target increased analysts cowen,MCD,0.9508912563323976
2020-04-09,mcdonald lowered wells fargo,MCD,-1.021124243736267
2020-04-09,resume uptrend consolid longerterm combo chart,MCD,0.9677348136901855
2020-04-10,estimates mcdonald corp raised piper sandler,MCD,0.8204972743988037
2020-04-12,first informative pivot points close pivot point download free tradingview stockstowatch,MCD,0.9009734392166138
2020-04-12,mcdonald corp given consensus rating brokerages,MCD,0.9188965559005736
2020-04-14,mcdonald target ehsvckybdq,MCD,-1.047054409980774
2020-04-16,dividenddx mcdonald best dividend payers dividends,MCD,0.9669629335403442
2020-04-16,mcdonald best dividend payers dividends,MCD,0.9737638235092164
2020-04-16,first informative pivot points close pivot point download free tradingview stockstowatch,MCD,0.8818589448928833
2020-04-16,after coronavirus corona selloff demarker retrace beautiful upside stockstowatch stockstotrade optionstrading,MCD,0.988595485687256
2020-04-19,mcdonald corp sees large decline short interest eocllmfnvq,MCD,-1.0661821365356443
2020-04-19,mcdonald selling milk bread puerto rico business puertorico,MCD,-0.922585129737854
2020-04-20,mcdonald target increased analysts stephens,MCD,0.9495892524719238
2020-04-21,intermed downtrend longerterm combo chart,MCD,-1.0736080408096311
2020-04-22,mcdonald rating reiterated jefferies financial group,MCD,0.9267866611480712
2020-04-22,cont downtrend longerterm combo chart,MCD,-1.0775748491287231
2020-04-22,analysts anticipate mcdonald corp,MCD,0.1841565072536468
2020-04-23,estimates mcdonald corp decreased keycorp cncjksmjbn,MCD,-0.9768877029418944
2020-04-23,mcdonald analysts recent ratings changes,MCD,0.0807977393269538
2020-04-23,mcdonald scheduled earnings thursday,MCD,0.0813866034150123
