Created_at,Tweet_Words,Score
2020-04-09 23:57:27+00:00,acquired ipswich management,0.3414766192436218
2020-04-09 23:13:08+00:00,trimming prudent big reference level adding dips,0.8759344816207886
2020-04-09 22:52:19+00:00,insider filing executive vice president rady,0.0629713684320449
2020-04-09 22:37:26+00:00,airline industry package proposed weekend coronavirus briefing coronavirus,0.0172474682331085
2020-04-09 22:33:09+00:00,drug stops covid replication,-0.0204398334026336
2020-04-09 22:19:00+00:00,hunting full ok bavencio frontline bladder cancer kgaa receive vip treatment fda,0.7798244953155518
2020-04-09 22:01:28+00:00,app,0.1587275564670562
2020-04-09 21:56:22+00:00,news war coronavirus early promising results candidate antiviral,0.9800060987472534
2020-04-09 21:51:04+00:00,max pain maturity,0.0577631704509258
2020-04-09 21:47:26+00:00,dow gained points fed stepped,0.9400920867919922
2020-04-09 21:30:02+00:00,calculated expected return,-0.3831509053707123
2020-04-09 21:22:17+00:00,insider filing executive vice president dawn rogers,0.0623848736286163
2020-04-09 21:13:54+00:00,pill lead coronavirus drug showing promise chief scientific officer,0.7801486253738403
2020-04-09 21:05:59+00:00,news war coronavirus early promising results candidate antiviral,0.9790985584259032
2020-04-09 20:17:19+00:00,rises highest close sentiment neutral,0.9453332424163818
2020-04-09 19:36:05+00:00,seen everything doctor nurse researcher monitoring administering stud,-0.1141727939248085
2020-04-09 19:05:02+00:00,explore fundamental pros cons,-0.3224901258945465
2020-04-09 19:00:02+00:00,wondering sentiment ratio,0.1035007163882255
2020-04-09 18:58:27+00:00,potential runner close meeting give positive general news tomorro,0.928475022315979
2020-04-09 18:54:04+00:00,billion tents sale potentially china pitch tent,0.3503449857234955
2020-04-09 18:48:13+00:00,potential runner close meeting give positive general news well easily mid,0.9436880350112916
2020-04-09 18:38:28+00:00,seen everything doctor nurse researcher monitoring administering study,-0.1384190022945404
2020-04-09 18:36:15+00:00,oi range expiration putcallratio,0.9719536304473876
2020-04-09 18:32:48+00:00,billion tents sale potentially china pitch tent,0.2402048259973526
2020-04-09 17:06:09+00:00,long,0.6523040533065796
2020-04-09 15:57:25+00:00,sanders morris harris,0.1690278202295303
2020-04-09 15:32:19+00:00,announced multiple updates identified lead protease inhibitor inhibits preclin,-0.0072270035743713
2020-04-09 14:37:38+00:00,efforts cov incl comments mikael dolstein aim expel virus soil,0.9675846099853516
