Created_at,Tweet_Words,Score
2020-04-09 20:08:27+00:00,,0.120423674583435
2020-04-09 19:52:01+00:00,ugly black doji,-1.0885263681411743
2020-04-09 19:48:00+00:00,baby doji,-1.0697535276412964
2020-04-09 19:15:05+00:00,providing opportunities sides,0.9243263006210328
2020-04-09 18:01:59+00:00,error apologies fill,-0.997158408164978
2020-04-09 17:19:28+00:00,literally,-1.0498253107070925
2020-04-09 16:39:05+00:00,crest,-0.1612249463796615
2020-04-09 16:28:24+00:00,honest question start large stockpiles toilet paper toothpaste,0.8278465270996094
2020-04-09 16:18:34+00:00,increased largest open interest jan oi,0.9498302936553956
2020-04-09 14:50:01+00:00,rose dma,0.8791533708572388
2020-04-09 12:04:45+00:00,uptrend jump broke lower bollinger band view odds money news,0.9458956718444824
2020-04-09 10:51:33+00:00,pot consolid uptrend intraweek,0.9529743194580078
2020-04-09 10:13:02+00:00,pot resume uptrend consolid longerterm,0.9663025140762328
2020-04-09 03:30:59+00:00,saw doc tonight wall street code vpro film evolved remember melted along rest flash crash,0.6158586740493774
2020-04-10 17:53:10+00:00,score health profitability,0.9516111612319946
2020-04-10 17:20:04+00:00,manufacturing plant,-0.5701065063476562
2020-04-10 11:04:33+00:00,uptrend expected rise breaks lower bollinger band view odds money news,0.947724223136902
2020-04-11 22:11:58+00:00,gold based fed spending lotto feel tax rate,0.9792699813842772
2020-04-11 15:31:32+00:00,company announce dividend increase consecutive,0.9938416481018066
2020-04-11 10:17:07+00:00,uptrend jump broke lower bollinger band view odds money news,0.9458956718444824
2020-04-12 19:26:16+00:00,plain shitty,-1.0501140356063845
2020-04-12 16:30:07+00:00,toilet paper factory keeps delivering coronavirus town,0.0120706781744956
2020-04-12 10:09:33+00:00,given average recommendation analysts,0.8053246736526489
2020-04-12 10:09:18+00:00,given consensus recommendation brokerages,0.8611836433410645
2020-04-12 10:07:32+00:00,given consensus recommendation brokerages,0.8611836433410645
2020-04-12 10:07:22+00:00,given consensus recommendation brokerages,0.9179905652999878
2020-04-12 10:06:02+00:00,given consensus recommendation brokerages,0.8611836433410645
2020-04-12 08:34:10+00:00,uptrend jump broke lower bollinger band view odds money news,0.9458956718444824
2020-04-13 22:00:05+00:00,premier gold mines ltd rebound soon rebound soon equity st,-0.1290876865386963
2020-04-13 21:48:32+00:00,premier gold mines ltd rebound soon rebound soon equity,-0.1095981821417808
2020-04-13 17:03:23+00:00,seems ride,0.9735609292984008
2020-04-13 16:01:32+00:00,turned positive red green move red green mo,0.759852409362793
2020-04-13 15:33:45+00:00,naked,-0.3716633319854736
2020-04-13 13:32:07+00:00,directional bias report click details,-0.2445448935031891
2020-04-13 13:25:22+00:00,report click,0.2375827729701995
2020-04-13 09:40:27+00:00,uptrend ascend result broken lower bollinger band view odds money news,0.9169678688049316
2020-04-13 07:46:23+00:00,flow update consumer personal product stockstowatch stocktrading financial,-0.9237186908721924
2020-04-13 03:32:14+00:00,weak push higher closed lower push downside,-1.0762492418289185
2020-04-13 02:20:38+00:00,weak push higher closed lower push downside,-1.07439124584198
2020-04-14 23:54:25+00:00,company increased dividend dividend increase marke,0.879682183265686
2020-04-14 23:54:11+00:00,knew raise man didnt expect increases dividend,0.9602707624435424
2020-04-14 23:47:04+00:00,breaking boosts dividend,0.7469304800033569
2020-04-14 23:40:59+00:00,epitome dividend growth company world dividendinvesting congrats,0.9805235862731934
2020-04-14 23:36:58+00:00,company increased dividend dividend increase marked consecutive increased dividend,0.982081651687622
2020-04-14 23:33:31+00:00,hikes dividend percent,0.5818451642990112
2020-04-14 23:24:11+00:00,higher dividend announcement,0.9011663198471068
2020-04-14 23:04:07+00:00,raises dividend moves earnings release date,0.2093032896518707
2020-04-14 23:02:43+00:00,raises dividend moves earnings release date,0.2750165164470672
2020-04-14 22:33:16+00:00,holders glad majority wrong,-0.6808453798294067
2020-04-14 22:24:18+00:00,boosts dividend earnings released ahead schedule,0.914344310760498
2020-04-14 22:18:22+00:00,declares dividend increase accelerates third quarter earnings release,0.788630485534668
2020-04-14 22:18:20+00:00,increases dividend,0.8541916608810425
2020-04-14 22:07:29+00:00,added dividend boost,0.9743270874023438
2020-04-14 22:02:05+00:00,増配 nyse declares dividend increase prior dividend forward yield payable record,0.9698457717895508
2020-04-14 21:54:05+00:00,breaking boosts dividend,0.7568583488464355
2020-04-14 21:51:13+00:00,god bless providing products society needs covid feet grateful grateful generous dividend increase disclosure long,0.9818185567855836
2020-04-14 21:33:08+00:00,,0.9521803855895996
2020-04-14 21:27:28+00:00,hikes dividend pushes earnings,0.2821965515613556
2020-04-14 21:26:29+00:00,increased dividends earnings released early th reuters,0.960394024848938
2020-04-14 21:23:08+00:00,hikes dividend percent,0.2889342010021209
2020-04-14 21:11:06+00:00,rises company raises dividend,0.8590656518936157
2020-04-14 21:09:36+00:00,thank dividend raise,1.002210021018982
2020-04-14 21:06:19+00:00,beast,0.92442786693573
2020-04-14 21:01:07+00:00,announced raising dividend pre announce earnings announce,0.9475961923599244
2020-04-14 21:01:01+00:00,app,0.1770587414503097
