Created_at,Tweet_Words,Score
2020-04-09 15:35:09+00:00,informative app pivot points close pivot point download tradingview stockstowatch,0.8617998361587524
2020-04-09 14:56:01+00:00,str ballin tricktrades holdin son profit yo stop struggling dumpste,0.1893901228904724
2020-04-11 19:54:06+00:00,advanced micro devices advanced micro devices equity,0.2725025713443756
2020-04-12 02:56:57+00:00,sma hitting upper bollinger band room,0.912099838256836
2020-04-13 19:39:02+00:00,let recent break resistance area beautiful lo,0.9757652282714844
2020-04-13 17:46:28+00:00,let recent break resistance area beautiful swingtrading stockstowatch,0.96829092502594
2020-04-14 16:31:55+00:00,claims world fastest performance epyc rome cpus madtweets,0.2347921580076217
2020-04-14 16:26:15+00:00,synopsys news releases madtweets,0.0017290860414505
2020-04-14 12:22:09+00:00,eying dips beta incredible strength focus scalping opps,0.9657479524612428
2020-04-14 01:05:51+00:00,inverse,-0.0383127555251121
2020-04-15 11:25:10+00:00,informative app pivot points close pivot point download tradingview stockstowatch,0.858244776725769
2020-04-16 22:19:24+00:00,reasons keep radar etfs dividends equities financial,0.0987063646316528
2020-04-16 17:29:54+00:00,advanced micro devices receives consensus rating brokerages,0.8559894561767578
2020-04-16 13:10:03+00:00,hanging around thoughts direction,0.8457814455032349
2020-04-16 12:05:09+00:00,informative app pivot points close pivot point download tradingview stockstowatch,0.8476327657699585
2020-04-17 21:51:25+00:00,advanced micro devices evp mark papermaster,-0.5325554609298706
2020-04-17 15:34:20+00:00,launches generation epyc processors lower ownership,-0.2083563804626464
2020-04-17 12:35:08+00:00,informative app pivot points close pivot point download tradingview stockstowatch,0.8592369556427002
2020-04-18 19:39:35+00:00,advanced micro devices advanced micro devices equity,0.2725025713443756
2020-04-18 14:01:54+00:00,set withstand coronavirus term advanced micro devices age,0.551703691482544
2020-04-20 17:16:50+00:00,finance,0.967598795890808
2020-04-20 17:04:18+00:00,finance,0.97568941116333
2020-04-20 12:39:36+00:00,updating thoughts economy,0.8043135404586792
2020-04-20 04:42:51+00:00,advanced micro devices hardware highlighting nearline,0.88785719871521
2020-04-20 04:30:06+00:00,advanced micro devices hardware highlighting nearline equity,0.9421473741531372
2020-04-21 10:21:36+00:00,advanced micro devices updated thoughts hardware earnings equity,0.1700377017259597
2020-04-21 08:00:20+00:00,advanced micro devices release earnings,0.2076285630464553
2020-04-21 07:51:45+00:00,advanced micro devices release earnings,0.0363260358572006
2020-04-22 22:30:27+00:00,advanced micro devices svp forrest eugene norrod,-0.6432312726974487
2020-04-22 19:07:24+00:00,ibd filling cup base ahead earnings,0.6305665969848633
2020-04-22 18:41:15+00:00,ibd filling cup base ahead earnings,0.5835354328155518
2020-04-22 14:10:03+00:00,lil overnight flip robinhood,0.9906127452850342
2020-04-22 10:21:00+00:00,advanced micro devices youtube goo,0.4873399436473846
2020-04-23 21:05:42+00:00,current money stk drops ne,0.9473965167999268
2020-04-23 10:29:03+00:00,advanced micro devices second half outlook servers worsening rapidly pierre ferragu equity,-0.8419804573059082
2020-04-23 10:29:03+00:00,advanced micro devices matter semis earnings season pierre ferragu equity,0.1674644649028778
2020-04-23 08:24:59+00:00,zacks brokerages expect advanced micro devices earnings,0.4872502982616424
2020-04-23 03:12:47+00:00,advanced micro devices pivot points,0.5280090570449829
2020-04-23 00:19:35+00:00,beautiful plan tricktrades plan proper professional edu,0.9954262971878052
2020-04-24 15:49:26+00:00,showing major strength target,0.9641491174697876
2020-04-25 07:49:51+00:00,advanced micro devices expected sales billion,0.1553487479686737
2020-04-27 22:08:07+00:00,technical analysis stocktrading,0.0077982656657695
2020-04-27 20:39:32+00:00,advanced micro devices tsmc initiating outperform beyond equity,0.0367142297327518
2020-04-27 14:48:08+00:00,advanced micro devices pcs quarter flattish servers pierre ferragu equity,-0.4177770316600799
2020-04-27 11:26:05+00:00,advanced micro devices wedbush apr equity,0.111014038324356
2020-04-27 11:11:15+00:00,advanced micro devices wedbush apr equity,0.1192291229963302
2020-04-27 10:48:04+00:00,advanced micro devices pcs quarter flattish servers pierre ferragu equity,-0.4177770316600799
2020-04-27 04:16:33+00:00,advanced micro devices hardware tech horseman emerge equity,0.1045287176966667
2020-04-28 23:35:28+00:00,hours mysterychart revealed bullish given flagging appears,0.8860175609588623
2020-04-28 22:22:27+00:00,reported solid results dinged bit sales guidance longtime colleague covers earnings detail leaderboard tech chips,0.9521335363388062
2020-04-28 21:46:50+00:00,advanced micro devices eps inline revenues beat estimate earnings sto,0.7946621179580688
2020-04-28 21:43:18+00:00,reduces guidance midpoint wider range earlier company reiterating full,-0.6525859832763672
