Created_at,Tweet_Words,Score
2020-04-11 21:07:33+00:00,equity,0.017250970005989
2020-04-11 19:30:10+00:00,informative app pivot points close pivot point download tradingview stockstowatch,0.8437293767929077
2020-04-13 18:44:51+00:00,fair value basket,0.8962116241455078
2020-04-13 18:33:10+00:00,fair value basket,0.8888040781021118
2020-04-15 21:07:49+00:00,coverage initiated analysts citigroup,0.0784559100866317
2020-04-15 14:36:09+00:00,workers front line help food essentials,0.7462007999420166
2020-04-15 04:14:46+00:00,employees designated responders masks gloves,0.3305020928382873
2020-04-16 18:30:13+00:00,informative app pivot points close pivot point download tradingview stockstowatch,0.874590277671814
2020-04-17 19:18:40+00:00,target raised,0.9003225564956665
2020-04-17 15:57:59+00:00,raise print money huge upside,0.9819689989089966
2020-04-17 15:30:05+00:00,raise print money huge upside,0.9657310247421264
2020-04-17 00:23:41+00:00,receives average recommendation analysts,-0.0239079371094703
2020-04-18 20:43:02+00:00,equity,0.017250970005989
2020-04-21 12:05:08+00:00,significant decline interest,-1.0411388874053955
2020-04-22 16:05:48+00:00,earnings forecasts,0.3488812744617462
2020-04-23 19:41:36+00:00,earnings estimate issued,0.0467044822871685
2020-04-23 10:05:46+00:00,research analysts ratings changes,0.044918343424797
2020-04-23 00:42:04+00:00,zacks analysts expect earnings,0.3799442052841186
2020-04-24 05:55:39+00:00,billion sales expected quarter,0.3570168912410736
2020-04-26 13:17:31+00:00,advantage situation break resistance riding,0.9725383520126344
2020-04-28 16:30:32+00:00,unit widens covid testing,0.5351381301879883
2020-04-28 03:22:29+00:00,interest increases,0.9532431364059448
2020-04-29 21:49:41+00:00,pt raised,0.91558039188385
2020-06-03 14:14:00+00:00,open interest update optionsflow,0.4446021318435669
2020-06-04 19:35:55+00:00,neutral fundamental analysis score fa score various fa value score roe roa roic gross margin ebitda etc,0.6163042783737183
2020-06-07 23:01:34+00:00,eps expected quarter,0.1478525996208191
2020-06-08 19:39:59+00:00,thing consolidating close swing breaking area sl,0.85309898853302
2020-06-09 05:52:56+00:00,brokerages anticipate announce sales billion,0.1271877139806747
2020-06-11 20:11:07+00:00,saved butt,1.011987328529358
2020-06-11 15:59:23+00:00,pt raised,0.91904878616333
2020-06-11 14:41:02+00:00,actually bullish massive long term base relative,0.9751383066177368
2020-06-14 18:25:59+00:00,power open interest update optionsflow,0.5727497339248657
2020-06-14 08:46:15+00:00,long expected big jump earnings fiscal poolsapp finance fintwit,0.8934183120727539
2020-06-14 01:41:11+00:00,reports earnings bmo earnings insights unusual activity earnings history fa ta score advanced key financial numbers,0.984408974647522
2020-06-15 13:12:13+00:00,pt raised ubs,0.90525221824646
2020-06-16 19:59:11+00:00,poor technical analysis score ta score categories score poor moving average score weak score weak,-1.0586230754852295
2020-06-16 13:12:55+00:00,dividend growth finance,0.8583667278289795
2020-06-16 10:48:22+00:00,forecasted earnings,0.4108650982379913
2020-06-17 17:20:04+00:00,date ticker exp spot contracts premium,0.0561900585889816
2020-06-17 15:17:55+00:00,large,0.9690321683883668
2020-06-17 10:58:37+00:00,financial weighs earnings,0.0197091586887836
2020-06-18 19:28:16+00:00,suits starting around believe took full realize beating earnings thing rocket rocket ddtg money greentrain,0.96833336353302
2020-06-18 17:47:47+00:00,hit guidance given era guidance ok ova noguidance,0.1224071681499481
2020-06-18 17:43:16+00:00,hit guidance given era guidance ok ova noguidance,-0.2608749568462372
2020-06-18 13:37:17+00:00,earnings results beats expectations eps,0.1856782883405685
2020-06-18 13:35:17+00:00,eps beats estimate sales beat estimate earnings,0.8756568431854248
2020-06-18 12:47:06+00:00,purchase large,0.9151651859283448
2020-06-18 12:43:01+00:00,premarket expects outlook beats estimates profit sales,0.6685965061187744
2020-06-18 10:30:00+00:00,scheduled announce earnings results open consensus eps estimate consensus revenue estimate earnings,0.7666406631469727
2020-06-19 18:16:23+00:00,analysts recent ratings updates,0.2238751649856567
2020-06-19 16:20:19+00:00,target increased analysts deutsche bank,0.9327467679977416
2020-06-19 12:19:29+00:00,earnings forecasts,0.3304310142993927
2020-06-19 02:05:02+00:00,detected noticeable rise zeitgeist visit dataswarm information nyse dataswarm ref,0.9946954250335692
2020-06-19 00:42:39+00:00,company profile fundamental analysis score update fa score,0.0468249656260013
2020-06-19 00:05:57+00:00,flow update optionsflow,-0.9052731990814208
2020-06-20 03:44:56+00:00,normal common finishing common vol,0.6884464025497437
2020-06-22 07:16:13+00:00,eps estimates boosted financial,0.8452883958816528
2020-06-22 06:28:28+00:00,eps estimates increased analyst,0.8889874219894409
2020-06-24 19:55:43+00:00,paid bills,0.6697843074798584
2020-06-24 19:39:31+00:00,paid bills,0.6718380451202393
2020-06-25 21:20:34+00:00,rodney mcmullen,-0.71272873878479
2020-06-25 19:56:15+00:00,ceo rodney mcmullen hosts meeting transcript,0.0039125047624111
2020-06-25 18:02:55+00:00,announces dividend boost,0.9530543088912964
2020-06-25 17:46:32+00:00,announces dividend,0.1647030562162399
2020-06-25 17:45:03+00:00,announces dividend,0.1681531965732574
2020-06-25 13:37:43+00:00,morgan stanley increases target,0.848015308380127
2020-06-25 11:53:46+00:00,earnings forecast issued northcoast research,0.0709706395864486
2020-06-26 12:29:23+00:00,company raised dividend cuts,0.7334928512573242
2020-06-27 06:39:03+00:00,thekrogerco reported eps,0.066757246851921
2020-06-29 01:33:26+00:00,covid crisis provide tailwinds,-0.0099552124738693
2020-06-30 23:50:46+00:00,excellent fundamental analysis score fa score various fa value score roe roa roic gross margin ebitda etc,0.9792596101760864
2020-06-30 02:53:08+00:00,fundamental analysis score fa score various fa value score roe roa roic gross margin ebitda etc,0.972069501876831
2020-07-02 05:43:25+00:00,increasing position dividend payer significant discount potential upside,0.9599014520645142
2020-07-08 02:49:22+00:00,watchlist hit target hopefully profited us,0.9564605951309204
2020-07-09 15:49:46+00:00,excellent fundamental analysis score fa score various fa value score roe roa roic gross margin ebitda etc,0.9789721965789796
2020-07-11 03:08:02+00:00,flow update optionsflow stoc,0.8951787948608398
2020-07-11 02:42:53+00:00,flow update optionsflow,0.6319866180419922
2020-07-14 21:35:17+00:00,dividends value growth,0.7448519468307495
2020-07-14 02:29:00+00:00,technical analysis score ta score categories score neutral moving average score excellent score,0.963521122932434
2017-01-31 00:00:00+00:00,eurotek mrs mid rise scissor lift phase power kit included eurotek,0.0
2017-01-31 00:00:00+00:00,dear please vote yes cancel seattle contract startwithseattle nodapl,0.0
2017-01-31 00:00:00+00:00,diary anxiety girl stranger started convo midway shook hand realized talking hands,0.0
2017-03-01 00:00:00+00:00,ur self dwn repair least schedule extra cashiers wasted standing line,0.5
2017-03-31 00:00:00+00:00,pennywise clown stephen king inspired amigurumi crochet stuffed doll,-0.0357142857142857
2017-03-31 00:00:00+00:00,probably came sale mean,0.0
2017-04-28 00:00:00+00:00,trump renegotiate terminate horrible deal south korea pay billion thaad mis,-0.8
2017-04-28 00:00:00+00:00,mlp little pony beach towel bath towel terry cotton nwt,0.6
2017-06-01 00:00:00+00:00,trump administration approves tougher visa vetting including social media,0.0
2017-06-01 00:00:00+00:00,label avatar need ask,0.0
2017-07-31 00:00:00+00:00,signs kid never adidas product rest life,0.0
2017-08-31 00:00:00+00:00,blimey communication bringing memories home screamin,0.0
2018-10-18 00:00:00+00:00,store rincon ga gotten bad clicklist gave expired,-0.6999999999999998
2018-10-20 00:00:00+00:00,union committee recommend worker unionstrong unionlabor workersrights,0.0
2018-10-22 00:00:00+00:00,dropping serious knowledge krogerchocolatemilk,-0.3333333333333333
2018-10-24 00:00:00+00:00,crazy thought require firearms milk bread,-0.6
2018-10-24 00:00:00+00:00,jesus reassess policy allowing open carry firearms stores,0.0
2018-10-25 00:00:00+00:00,live locally happens area daughter,0.0681818181818181
2018-10-28 00:00:00+00:00,wait longer president congress th,0.0
2018-10-30 00:00:00+00:00,sorry attention deserves due,-0.3125
2018-10-30 00:00:00+00:00,special address aba chair erin sharp vice president manufacturing,0.1160714285714285
2018-10-30 00:00:00+00:00,dozens common breakfast cereals contain trace amounts roundup monsanto weedkiller stop,-0.3
2018-09-11 00:00:00+00:00,anniversary celebrate wife,0.0
