Created_at,Tweet_Words,Score
2020-04-09 23:00:02+00:00,calculated expected return,0.834295392036438
2020-04-09 22:20:19+00:00,told saudi arabia bend knee need worry never sustain low oil pay population violent barrel oil rich saudi,-0.2205047309398651
2020-04-09 21:48:18+00:00,despite oil carnage grow dividend row st,0.5793635845184326
2020-04-09 21:15:02+00:00,btw estimated earnings current,0.3965241909027099
2020-04-09 21:04:59+00:00,financial strength secures dividend prolonged recession dividend,0.9760028123855592
2020-04-09 21:03:10+00:00,face vote greenwashing spending dividend,0.972772479057312
2020-04-09 21:01:56+00:00,app,0.1545801162719726
2020-04-09 20:50:02+00:00,book value,0.6959664821624756
2020-04-09 20:17:42+00:00,finds buyers around sentiment neutral,0.3182912170886993
2020-04-09 19:29:11+00:00,tiny gain,-0.2304730415344238
2020-04-09 19:27:42+00:00,found sellers equal legs area currently place allowing risk,0.9819400310516356
2020-04-09 19:24:09+00:00,potential,0.446811705827713
2020-04-09 19:15:36+00:00,quick scalp joker,0.9391658306121826
2020-04-09 19:11:02+00:00,wondering risks volatility,-1.0059205293655396
2020-04-09 18:52:42+00:00,totally profits resulted larger loss well error past,-1.0189250707626345
2020-04-09 18:51:41+00:00,sweepers ish expiring,0.9744112491607666
2020-04-09 18:46:00+00:00,close,0.1864242404699325
2020-04-09 18:40:55+00:00,profit instead losing,0.9721323251724244
2020-04-09 18:33:26+00:00,idiots red devils bullish form insane soon hit,-1.0373023748397827
2020-04-09 18:31:47+00:00,fully drop closed lots signals resistance lots technical analysis,0.9754832983016968
2020-04-09 18:31:05+00:00,sweepers,0.1068930849432945
2020-04-09 18:29:30+00:00,knew tricky bastard,-1.0714577436447144
2020-04-09 18:16:08+00:00,big confirmation action formed multiple signals double formations,0.9812273979187012
2020-04-09 17:25:14+00:00,interested,0.8920031785964966
2020-04-09 17:03:15+00:00,face vote greenwashing spending,0.0182305127382278
2020-04-09 17:02:20+00:00,face vote greenwashing spending,-0.0138431303203105
2020-04-09 16:55:13+00:00,poses,0.9674690961837769
2020-04-09 16:47:02+00:00,explore fundamental numbers pros cons,-0.2359357476234436
2020-04-09 16:44:02+00:00,explore fundamental pros cons,-0.3044227659702301
2020-04-09 16:38:47+00:00,,0.4246262609958648
2020-04-09 16:38:36+00:00,profile power flow update,0.080692283809185
2020-04-09 16:37:49+00:00,cut capex spending mostly permian basin production decline insignificant ex,-1.0375845432281494
